Date de Vente, Nature de la vente, Prix, Numero de voie, Type de voie, Nom de voie, Code postal, Code type local, Nombre de pièces, Surface réelle bati, Surface terrain
2018,Vente,1260000,36,RUE,DE RUAT,33000,2,1,37,190
2018,Vente,1565000,11,RUE,RODE,33000,2,3,66,123
2018,Vente,1565000,11,RUE,RODE,33000,2,2,42,123
2018,Vente,1565000,11,RUE,RODE,33000,2,2,66,123
2018,Vente,1565000,11,RUE,RODE,33000,4,0,118,123
2018,Vente,980000,128,RUE,FONDAUDEGE,33000,2,4,110,148
2018,Vente,10600000,2,CRS,DU TRENTE JUILLET,33000,4,0,15,419
2018,Vente,10600000,2,CRS,DU TRENTE JUILLET,33000,4,0,604,419
2018,Vente,10600000,2,CRS,DU TRENTE JUILLET,33000,4,0,1040,419
2018,Vente,10600000,2,CRS,DU TRENTE JUILLET,33000,4,0,23,419
2018,Vente,10600000,2,CRS,DU TRENTE JUILLET,33000,4,0,549,419
2018,Vente,925000,22,RUE,DU MANEGE,33000,1,6,125,265
2018,Vente,334450,3,RUE,COIFFARD,33200,1,4,78,306
2018,Vente,462000,7,RUE,ARMAND DULAMON,33300,2,2,48,129
2018,Vente,462000,7,RUE,ARMAND DULAMON,33300,2,3,48,129
2018,Vente,462000,7,RUE,ARMAND DULAMON,33300,2,1,27,129
2018,Vente,563700,117,RUE,BERNARD ADOUR CAUD,33200,1,4,115,120
2018,Vente,280000,81,RUE,ACHARD,33300,1,4,100,102
2018,Vente,594600,21,RUE,DE PAUILLAC CAUD,33200,1,6,152,224
2018,Vente,430000,26,RUE,MALLERET,33000,1,4,115,105
2018,Vente,180000,5,RUE,DURANTEAU,33000,4,0,47,55
2018,Vente,180000,5,RUE,DURANTEAU,33000,1,0,22,55
2018,Vente,477000,74,AV,EYSINES CAUD,33200,1,3,55,130
2018,Vente,556000,8,CITE,PEYRODEAU MINOY,33000,1,8,148,215
2018,Vente,385120,2,RUE,DU SACRE COEUR CAUD,33200,4,0,95,104
2018,Vente,580000,24,RUE,PIERRE NOGUEY,33000,1,3,84,110
2018,Vente,227000,9008,RUE,DENISE,33300,1,3,80,51
2018,Vente,427885,105,BD,ALBERT BRANDENBURG,33300,3,0,0,128
2018,Vente,820000,118,RUE,CROIX SEGUEY,33000,1,5,190,185
2018,Vente,430000,11,ALL,DE LA CHENAIE,33200,1,3,86,726
2018,Vente,430000,11,ALL,DE LA CHENAIE,33200,1,2,54,726
2018,Vente,610000,20,RUE,VIEILLARD,33300,2,4,67,208
2018,Vente,610000,20,RUE,VIEILLARD,33300,2,4,79,208
2018,Vente,720000,36,RUE,GERGERES,33200,1,4,103,271
2018,Vente,720000,36,RUE,GERGERES,33200,4,0,40,271
2018,Vente,400000,19,ALL,MIRABEAU,33200,1,4,85,118
2018,Vente,837500,137,BD,DU PRESIDENT WILSON,33200,1,7,238,424
2018,Vente,205000,25,RUE,DU DOCTEUR ROUX CAUD,33200,1,4,72,565
2018,Vente,375580,10,QUAI,BACALAN,33300,2,2,52,74
2018,Vente,375580,10,QUAI,BACALAN,33300,4,0,46,74
2018,Vente,375580,10,QUAI,BACALAN,33300,2,2,52,74
2018,Vente,375580,10,QUAI,BACALAN,33300,2,2,52,74
2018,Vente,350000,35,CITE,DUTREY,33300,1,4,101,142
2018,Vente,1100000,211,RUE,GEORGES MANDEL,33000,1,8,242,297
2018,Vente,500000,18,RUE,BRACHET,33200,3,0,0,193
2018,Vente,500000,18,RUE,BRACHET,33200,3,0,0,361
2018,Vente,500000,18,RUE,BRACHET,33200,1,2,34,141
2018,Vente,500000,20,RUE,BRACHET,33200,3,0,0,151
2018,Vente,380000,2,RUE,BATAILLEY,33000,2,3,55,65
2018,Vente,380000,2,RUE,BATAILLEY,33000,2,3,50,65
2018,Vente,5600000,5,RUE,DE CONDE,33000,4,0,1540,638
2018,Vente,363000,27,RUE,GENERAL CASTELNAU,33200,1,5,96,411
2018,Vente,535000,6,RUE,PORTE DE CAILHAU,33000,2,2,56,61
2018,Vente,535000,6,RUE,PORTE DE CAILHAU,33000,4,0,43,61
2018,Vente,535000,6,RUE,PORTE DE CAILHAU,33000,2,2,41,61
2018,Vente,535000,6,RUE,PORTE DE CAILHAU,33000,2,2,41,61
2018,Vente,880000,2,RUE,DURANTEAU,33000,2,1,16,77
2018,Vente,880000,2,RUE,DURANTEAU,33000,2,2,30,77
2018,Vente,880000,2,RUE,DURANTEAU,33000,2,2,30,77
2018,Vente,880000,2,RUE,DURANTEAU,33000,2,1,16,77
2018,Vente,880000,2,RUE,DURANTEAU,33000,2,2,30,77
2018,Vente,880000,2,RUE,DURANTEAU,33000,2,2,27,77
2018,Vente,565000,157,RUE,ACHARD,33300,2,5,90,147
2018,Vente,565000,157,RUE,ACHARD,33300,4,0,104,147
2018,Vente,545650,38,RUE,MONDESIR,33200,1,4,120,611
2018,Vente,545650,38,RUE,MONDESIR,33200,4,0,49,611
2018,Vente,236425,57,RUE,ETIENNE LHOSTE,33200,1,3,60,125
2018,Vente,585000,22,RUE,MARCEL PAGNOL,33300,4,0,262,249
2018,Vente,547950,13,RUE,DE CATROS,33000,1,6,145,122
2018,Vente,550000,38,RUE,ROGER ALLO,33000,1,4,102,144
2018,Vente,442000,6,RUE,DE METZ,33000,1,3,68,67
2018,Vente,354420,12,PL,SAINT MARTIAL,33300,2,2,40,169
2018,Vente,354420,12,PL,SAINT MARTIAL,33300,2,4,70,169
2018,Vente,354420,12,PL,SAINT MARTIAL,33300,4,0,26,169
2018,Vente,1350000,189,RUE,GEORGES BONNAC,33000,4,0,116,336
2018,Vente,1350000,189,RUE,GEORGES BONNAC,33000,1,10,129,336
2018,Vente,250000,9,RUE,LEON BOURGEOIS,33300,1,5,90,173
2018,Vente,345000,65,RUE,ACHARD,33300,1,1,75,43
2018,Vente,1330000,21,RUE,BOUFFARD,33000,2,1,35,99
2018,Vente,1330000,21,RUE,BOUFFARD,33000,4,0,71,99
2018,Vente,1330000,21,RUE,BOUFFARD,33000,2,2,37,99
2018,Vente,1330000,21,RUE,BOUFFARD,33000,2,2,39,99
2018,Vente,1330000,21,RUE,BOUFFARD,33000,2,2,37,99
2018,Vente,1330000,21,RUE,BOUFFARD,33000,4,0,55,99
2018,Vente,1330000,21,RUE,BOUFFARD,33000,2,1,35,99
2018,Vente,1330000,21,RUE,BOUFFARD,33000,2,2,29,99
2018,Vente,1330000,21,RUE,BOUFFARD,33000,2,2,37,99
2018,Vente,1330000,21,RUE,BOUFFARD,33000,2,2,29,99
2018,Vente,1330000,21,RUE,BOUFFARD,33000,2,2,29,99
2018,Vente,850000,106,RUE,JEAN SOULA,33000,1,6,175,154
2018,Vente,535000,9,RUE,CHAIGNEAU,33000,2,2,35,229
2018,Vente,535000,9,RUE,CHAIGNEAU,33000,2,2,35,229
2018,Vente,535000,9,RUE,CHAIGNEAU,33000,2,2,25,229
2018,Vente,535000,9,RUE,CHAIGNEAU,33000,2,2,60,229
2018,Vente,388000,15,RUE,EDOUARD COLONNE,33300,1,4,84,171
2018,Vente,800000,15,RUE,DES TROIS CHANDELIERS,33000,2,2,42,87
2018,Vente,800000,15,RUE,DES TROIS CHANDELIERS,33000,2,2,42,87
2018,Vente,800000,15,RUE,DES TROIS CHANDELIERS,33000,2,2,42,87
2018,Vente,800000,15,RUE,DES TROIS CHANDELIERS,33000,3,0,0,87
2018,Vente,800000,15,RUE,DES TROIS CHANDELIERS,33000,2,2,42,87
2018,Vente,2262000,9004,RUE,CARDINAL RICHAUD,33300,4,0,1150,4417
2018,Vente,1100000,9002,RUE,ROBERT CAUMONT,33300,4,0,545,1718
2018,Vente,1100000,9002,RUE,ROBERT CAUMONT,33300,4,0,100,1718
2018,Vente,1100000,9002,RUE,ROBERT CAUMONT,33300,4,0,88,1718
2018,Vente,700000,19,RUE,SAINT MAUR,33000,1,4,100,214
2018,Vente,692800,4,RUE,DU PARC,33200,1,4,130,193
2018,Vente,755000,44,RUE,SULLIVAN,33000,1,5,180,264
2018,Vente,579190,65,RUE,DEVEAUX,33200,1,4,128,224
2018,Vente,579190,65,RUE,DEVEAUX,33200,4,0,10,224
2018,Vente,890000,44,RUE,FONDAUDEGE,33000,4,0,225,112
2018,Vente,890000,44,RUE,FONDAUDEGE,33000,2,2,100,112
2018,Vente,947468,30,RUE,MARCEL PAGNOL,33300,1,4,98,232
2018,Vente,947468,32,RUE,MARCEL PAGNOL,33300,1,4,90,179
2018,Vente,947468,36,RUE,MARCEL PAGNOL,33300,1,2,43,72
2018,Vente,833000,74,CRS,DU MEDOC,33300,1,5,111,110
2018,Vente,662050,3,RUE,JOSEPH BRUN,33200,1,3,139,142
2018,Vente,70000,105,CHE,LAFITTE,33300,1,2,43,139
2018,Vente,630000,172,AV,DE LA REPUBLIQUE  CAUD,33200,1,5,169,284
2018,Vente,232000,243,AV,D ARES,33200,1,3,50,225
2018,Vente,850000,8,PL,RENE MARAN,33300,1,3,90,490
2018,Vente,850000,7,PL,RENE MARAN,33300,4,0,200,297
2018,Vente,850000,7,PL,RENE MARAN,33300,4,0,85,297
2018,Vente,850000,7,PL,RENE MARAN,33300,4,0,70,297
2018,Vente,710000,7,IMP,CAILLOU,33200,1,4,115,500
2018,Vente,940550,8,RUE,PIERRE NOGUEY,33000,1,5,150,216
2018,Vente,680000,27,RUE,DE MULHOUSE,33000,2,1,53,205
2018,Vente,680000,27,RUE,DE MULHOUSE,33000,2,4,84,205
2018,Vente,475000,20,RUE,DES PLANTES,33200,1,6,140,500
2018,Vente,475000,20,RUE,DES PLANTES,33200,1,6,140,407
2018,Vente,370000,60,RUE,DE L HERMITAGE,33200,1,4,58,267
2018,Vente,1214500,11,RUE,BOISTAUD,33200,1,4,213,317
2018,Vente,543000,58,RUE,DEPE CAUD,33200,1,5,95,548
2018,Vente,1124434,19,SEN,CANIS,33300,1,4,64,204
2018,Vente,1124434,28,RUE,MARCEL PAGNOL,33300,1,2,52,208
2018,Vente,1120000,79,RUE,CAMILLE GODARD,33000,1,6,170,221
2018,Vente,90000,33,RUE,CHARLES MARTIN,33300,1,3,69,450
2018,Vente,749500,134,AV,LOUIS BARTHOU CAUD,33200,2,3,74,154
2018,Vente,749500,134,AV,LOUIS BARTHOU CAUD,33200,4,0,95,154
2018,Vente,749500,134,AV,LOUIS BARTHOU CAUD,33200,2,3,74,154
2018,Vente,375500,42,RUE,DE METZ,33000,1,3,62,115
2018,Vente,1001000,66,RUE,GAMBETTA CAUD,33200,1,7,187,349
2018,Vente,433000,1,RUE,GRANGENEUVE,33000,1,5,99,134
2018,Vente,490000,116,RUE,DE BRACH,33000,1,3,102,133
2018,Vente,677200,26,RUE,DUTOUR,33200,1,4,104,400
2018,Vente,1360000,4,RUE,DU BOCAGE,33200,1,5,180,645
2018,Vente,1360000,4,RUE,DU BOCAGE,33200,1,5,180,159
2018,Vente,550000,275,AV,MAL DE LATTRE DE TASSIGNY,33200,1,6,212,355
2018,Vente,3200000,19,RUE,DE GRASSI,33000,2,2,50,291
2018,Vente,3200000,19,RUE,DE GRASSI,33000,3,0,0,291
2018,Vente,3200000,19,RUE,DE GRASSI,33000,2,15,344,291
2018,Vente,738000,30,RUE,DE LA BENATTE,33000,1,6,134,123
2018,Vente,339000,14,RUE,DES ROSIERS,33200,1,2,42,371
2018,Vente,794950,77,RUE,MANDRON,33000,1,5,184,184
2018,Vente,300000,9001,ALL,RAYMOND JEAN DUPOUY,33200,1,4,65,427
2018,Vente,1202350,30,RUE,PRUNIER,33300,1,6,195,280
2018,Vente,484800,471,AV,MAL DE LATTRE DE TASSIGNY,33200,4,0,44,582
2018,Vente,484800,471,AV,MAL DE LATTRE DE TASSIGNY,33200,1,4,90,582
2018,Vente,410000,65,RUE,BLANQUI,33300,1,3,92,322
2018,Vente,470000,8,RUE,ANATOLE FRANCE,33200,1,3,95,284
2018,Vente,670000,21,RUE,NAUVILLE,33000,1,4,120,115
2018,Vente,610000,50,RUE,MAURICE,33300,2,1,30,106
2018,Vente,610000,50,RUE,MAURICE,33300,2,2,36,106
2018,Vente,610000,50,RUE,MAURICE,33300,2,2,52,106
2018,Vente,315000,16,RUE,EDOUARD COLONNE,33300,1,4,87,171
2018,Vente,210000,8,RUE,PAUL VERLAINE,33000,1,2,60,31
2018,Vente,460000,34,RUE,HOCHE,33200,1,3,90,245
2018,Vente,590000,7,RUE,JEAN GRONDEL,33200,1,4,130,388
2018,Vente,590000,7,RUE,JEAN GRONDEL,33200,1,2,80,388
2018,Vente,488000,70,RUE,BERNARD ADOUR CAUD,33200,2,1,16,140
2018,Vente,488000,70,RUE,BERNARD ADOUR CAUD,33200,2,1,15,140
2018,Vente,488000,70,RUE,BERNARD ADOUR CAUD,33200,2,2,21,140
2018,Vente,488000,70,RUE,BERNARD ADOUR CAUD,33200,2,2,21,140
2018,Vente,751000,139,RUE,DE RIVIERE,33000,1,5,142,254
2018,Vente,723600,90,RUE,GEORGES MANDEL,33000,1,5,120,91
2018,Vente,3481650,40,QUAI,DES CHARTRONS,33000,2,6,250,290
2018,Vente,3481650,40,QUAI,DES CHARTRONS,33000,4,0,136,290
2018,Vente,910000,4,RUE,EMILE FOURCAND,33000,4,0,223,139
2018,Vente,2375000,92,RUE,DU DOCTEUR ALBERT BARRAUD,33000,1,8,330,387
2018,Vente,1830000,53,CRS,SAINT LOUIS,33300,1,11,393,448
2018,Vente,1700000,63,AV,CHARLES DE GAULLE,33200,1,6,233,1226
2018,Vente,910000,21,RUE,JULES BETBEDER,33200,1,5,182,296
2018,Vente,525000,31,RUE,DE LA MANUTENTION,33000,1,5,116,145
2018,Vente,1444500,7,RUE,DES DEUX ORMEAUX,33000,1,8,250,271
2018,Vente,545000,28,RUE,DUTOUR,33200,1,4,100,295
2018,Vente,400000,48,RUE,PIERRE,33000,2,2,30,123
2018,Vente,400000,48,RUE,PIERRE,33000,2,1,50,123
2018,Vente,400000,48,RUE,PIERRE,33000,2,1,30,123
2018,Vente,400000,48,RUE,PIERRE,33000,2,2,40,123
2018,Vente,340000,8,IMP,LAVILLE,33200,1,3,75,74
2018,Vente,190000,30,IMP,NOEL,33300,1,4,67,196
2018,Vente,1080000,29,RUE,EMILE FOURCAND,33000,1,8,230,128
2018,Vente,580000,27,RUE,CONDORCET,33300,1,5,122,268
2018,Vente,230000,24,RUE,POURMANN,33300,4,0,220,216
2018,Vente,17500,33,RUE,DELBOS,33300,3,0,0,24
2018,Vente,1310000,382,AV,MAL DE LATTRE DE TASSIGNY,33200,3,0,0,1882
2018,Vente,1310000,382,AV,MAL DE LATTRE DE TASSIGNY,33200,1,5,144,416
2018,Vente,1310000,382,AV,MAL DE LATTRE DE TASSIGNY,33200,3,0,0,416
2018,Vente,1310000,382,AV,MAL DE LATTRE DE TASSIGNY,33200,1,5,144,1882
2018,Vente,2300000,80,CRS,DE VERDUN,33000,2,4,107,206
2018,Vente,2300000,80,CRS,DE VERDUN,33000,2,4,127,206
2018,Vente,2300000,80,CRS,DE VERDUN,33000,2,5,138,206
2018,Vente,2300000,80,CRS,DE VERDUN,33000,4,0,127,206
2018,Vente,2300000,80,CRS,DE VERDUN,33000,3,0,0,206
2018,Vente,821000,9,AV,MONRABEAU,33200,1,6,172,257
2018,Vente,1560000,15,RUE,BRIZARD,33000,4,0,530,552
2018,Vente,1560000,15,RUE,BRIZARD,33000,2,2,65,552
2018,Vente,1560000,15,RUE,BRIZARD,33000,2,4,128,552
2018,Vente,1730000,13,RUE,DE TIVOLI,33000,1,6,250,499
2018,Vente,490000,3,RUE,COROT CAUD,33200,1,4,104,593
2018,Vente,640750,52,RUE,DU COMMANDANT HAUTREUX,33300,1,3,125,287
2018,Vente,380000,176,RUE,NAUJAC,33000,2,3,66,75
2018,Vente,380000,176,RUE,NAUJAC,33000,2,3,72,75
2018,Vente,488600,37,RUE,COLBERT,33000,1,5,90,46
2018,Vente,2500000,27,CRS,XAVIER ARNOZAN,33000,2,4,105,150
2018,Vente,2500000,27,CRS,XAVIER ARNOZAN,33000,2,4,100,150
2018,Vente,2500000,27,CRS,XAVIER ARNOZAN,33000,2,3,95,150
2018,Vente,2500000,27,CRS,XAVIER ARNOZAN,33000,2,3,90,150
2018,Vente,966800,37,RUE,CAPDEVILLE,33000,1,6,220,187
2018,Vente,1613400,10,RUE,POYENNE,33300,1,5,263,180
2018,Vente,162075,9030,RUE,DENISE,33300,1,4,97,134
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,353
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,917
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,353
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,353
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,917
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,917
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,917
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,917
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,353
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,917
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,917
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,353
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,353
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,917
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,353
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,353
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,353
2018,Vente,425000,14,RUE,BRACHET,33200,3,0,0,917
2018,Vente,265000,88,RUE,DE CAPEYRON CAUD,33200,1,3,80,278
2018,Vente,215000,28,CITE,PEYRONNEAUD,33300,1,4,75,301
2018,Vente,215000,28,CITE,PEYRONNEAUD,33300,1,2,37,301
2018,Vente,120000,8,RUE,GEORGES BARRES,33300,4,0,77,395
2018,Vente,1020000,137,RUE,GEORGES BONNAC,33000,1,9,196,158
2018,Vente,350000,39,RUE,ROSA BONHEUR,33000,1,4,102,84
2018,Vente,450000,247,AV,MAL DE LATTRE DE TASSIGNY,33200,1,5,120,260
2018,Vente,216000,77,RUE,PASTEUR,33200,1,3,65,101
2018,Vente,450300,26,RUE,MONDESIR,33200,1,4,98,136
2018,Vente,744000,30,CRS,PORTAL,33000,2,1,20,67
2018,Vente,744000,30,CRS,PORTAL,33000,2,1,25,67
2018,Vente,744000,30,CRS,PORTAL,33000,2,1,20,67
2018,Vente,744000,30,CRS,PORTAL,33000,2,1,25,67
2018,Vente,744000,30,CRS,PORTAL,33000,4,0,37,67
2018,Vente,744000,30,CRS,PORTAL,33000,2,1,25,67
2018,Vente,510000,194,RUE,MANDRON,33000,1,4,70,112
2018,Vente,211000,73,RUE,DES PELOURDES,33300,1,3,48,552
2018,Vente,3375000,71,RUE,SAINTE CATHERINE,33000,4,0,416,67
2018,Vente,410000,14,RUE,AUGUSTE POIRSON,33000,1,5,77,288
2018,Vente,130000,213,RUE,ACHARD,33300,4,0,130,133
2018,Vente,330000,155,RUE,MONDENARD,33000,1,3,70,84
2018,Vente,358000,88,RUE,CEREY,33200,1,4,76,263
2018,Vente,550000,47,RUE,LACHASSAIGNE,33000,2,2,65,126
2018,Vente,550000,47,RUE,LACHASSAIGNE,33000,4,0,60,126
2018,Vente,550000,47,RUE,LACHASSAIGNE,33000,2,2,90,126
2018,Vente,1000000,213,AV,LOUIS BARTHOU CAUD,33200,1,3,62,1181
2018,Vente,1000000,213,AV,LOUIS BARTHOU CAUD,33200,1,3,62,327
2018,Vente,430000,2,IMP,GAUGUIN,33200,1,5,131,352
2018,Vente,665000,99,RUE,DE L ECOLE NORMALE CAUD,33200,1,4,93,129
2018,Vente,283000,32,RUE,DE LA BENATTE,33000,1,5,70,40
2018,Vente,731600,18,RUE,DES GIRONDINS,33200,1,6,155,226
2018,Vente,932800,6,IMP,FENOUIL,33000,1,4,106,133
2018,Vente,891000,31,RUE,MONDENARD,33000,3,0,0,165
2018,Vente,891000,31,RUE,MONDENARD,33000,2,2,63,165
2018,Vente,891000,31,RUE,MONDENARD,33000,3,0,0,165
2018,Vente,891000,31,RUE,MONDENARD,33000,2,2,51,165
2018,Vente,167100,69,RUE,DES REMPARTS,33000,2,2,48,35
2018,Vente,167100,69,RUE,DES REMPARTS,33000,2,1,24,35
2018,Vente,167100,69,RUE,DES REMPARTS,33000,4,0,98,35
2018,Vente,250000,46,RUE,JEAN GRONDEL,33200,1,1,38,277
2018,Vente,439380,266,AV,DE LA REPUBLIQUE  CAUD,33200,1,3,65,166
2018,Vente,440000,95,RUE,ALBERT PITRES,33000,1,3,66,71
2018,Vente,600000,42,RUE,DE L HERMITAGE,33200,1,4,120,187
2018,Vente,600000,42,RUE,DE L HERMITAGE,33200,2,1,32,187
2018,Vente,280000,103,RUE,MONDENARD,33000,1,2,40,61
2018,Vente,775803,30,RUE,GOYA,33000,1,4,118,120
2018,Vente,739250,14,IMP,DES TANNERIES,33000,1,5,159,167
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,2,2,45,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,3,0,0,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,3,0,0,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,3,0,0,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,3,0,0,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,3,0,0,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,2,4,99,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,2,3,102,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,3,0,0,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,3,0,0,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,3,0,0,192
2018,Vente,1219000,63,RUE,MONTGOLFIER,33000,2,3,43,192
2018,Vente,476000,33,AV,DE STRASBOURG,33200,2,2,41,400
2018,Vente,476000,33,AV,DE STRASBOURG,33200,2,3,60,400
2018,Vente,620000,48,RUE,DU JARDIN PUBLIC,33000,1,5,200,96
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,2,2,26,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,3,0,0,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,2,2,76,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,3,0,0,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,2,4,76,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,2,4,68,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,2,4,74,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,3,0,0,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,3,0,0,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,3,0,0,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,2,4,68,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,3,0,0,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,2,4,76,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,3,0,0,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,3,0,0,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,3,0,0,185
2018,Vente,2750000,1,RUE,SAINT HUBERT,33000,2,4,68,185
2018,Vente,198600,16,CHE,MAURICE LAGARDERE,33300,1,4,110,227
2018,Vente,285000,56,RUE,PASCAL LAFARGUE,33300,1,4,84,531
2018,Vente,275000,10,RUE,CANTEMERLE,33000,1,3,50,64
2018,Vente,1500000,14,RUE,DE MOULIS,33000,1,8,204,336
2018,Vente,490000,298,RUE,PASTEUR,33200,1,3,85,479
2018,Vente,184000,62,CITE,DUTREY,33300,2,1,28,289
2018,Vente,184000,62,CITE,DUTREY,33300,2,2,50,289
2018,Vente,184000,62,CITE,DUTREY,33300,1,4,78,289
2018,Vente,2214000,22,RUE,BORIE,33300,1,7,328,377
2018,Vente,524300,53,RUE,VERTE CAUD,33200,1,4,130,254
2018,Vente,400000,71,BD,DU PRESIDENT WILSON,33200,4,0,236,117
2018,Vente,4500000,4,PL,JEAN MOULIN,33000,4,0,160,220
2018,Vente,150000,73,CHE,LAFITTE,33300,1,2,53,362
2018,Vente,411000,142,RUE,ETCHENIQUE,33200,1,4,72,71
2018,Vente,700000,6,IMP,BARREYRE DEUXIEME,33300,3,0,0,426
2018,Vente,700000,6,IMP,BARREYRE DEUXIEME,33300,1,2,89,426
2018,Vente,250000,31,RUE,LOUIS BRAILLE,33000,1,2,50,130
2018,Vente,750000,31,RUE,RENE MAGNE,33300,4,0,237,4848
2018,Vente,373880,18,IMP,FALGERAT,33000,1,3,40,128
2018,Vente,1015000,129,RUE,DAVID JOHNSTON,33000,1,7,183,233
2018,Vente,423200,14,RUE,EDOUARD COLONNE,33300,1,4,80,171
2018,Vente,1143000,42,RUE,DU DOCTEUR ALBERT BARRAUD,33000,2,5,102,169
2018,Vente,1143000,42,RUE,DU DOCTEUR ALBERT BARRAUD,33000,2,3,48,169
2018,Vente,1143000,42,RUE,DU DOCTEUR ALBERT BARRAUD,33000,3,0,0,169
2018,Vente,1143000,42,RUE,DU DOCTEUR ALBERT BARRAUD,33000,2,2,48,169
2018,Vente,1143000,42,RUE,DU DOCTEUR ALBERT BARRAUD,33000,3,0,0,169
2018,Vente,690455,10,RUE,PROFESSEUR MOREAU,33200,1,3,102,294
2018,Vente,1300000,12,RUE,ALBERT DE MUN,33000,1,7,315,256
2018,Vente,1285000,4,QUAI,BACALAN,33300,2,2,35,220
2018,Vente,1285000,4,QUAI,BACALAN,33300,2,1,30,220
2018,Vente,1285000,4,QUAI,BACALAN,33300,4,0,80,220
2018,Vente,1285000,4,QUAI,BACALAN,33300,2,1,35,220
2018,Vente,800000,213,RUE,GEORGES MANDEL,33000,1,7,273,199
2018,Vente,2780000,52,RUE,D AVIAU,33000,1,9,230,154
2018,Vente,2780000,52,RUE,D AVIAU,33000,4,0,154,154
2018,Vente,350000,15,RUE,D ORMILLY,33200,1,4,65,192
2018,Vente,295000,34,ALL,DES PINS,33000,4,0,80,172
2018,Vente,924000,17,RUE,LAPORTE CAUD,33200,1,5,151,827
2018,Vente,3180750,19,RUE,EMILE ZOLA,33000,4,0,12,310
2018,Vente,3180750,19,RUE,EMILE ZOLA,33000,1,6,300,310
2018,Vente,356489,54,RUE,PROFESSEUR VILLEMIN,33300,1,5,95,347
2018,Vente,707500,26,RUE,RAYMOND LARTIGUE,33000,1,6,134,134
2018,Vente,720000,145,RUE,FRERE,33000,1,4,112,112
2018,Vente,1100000,13,RUE,LACROIX,33000,2,8,180,202
2018,Vente,1100000,13,RUE,LACROIX,33000,4,0,40,202
2018,Vente,490000,16,RUE,AUGUSTE BRUTAILS,33000,2,2,51,82
2018,Vente,490000,16,RUE,AUGUSTE BRUTAILS,33000,2,1,63,82
2018,Vente,1185000,123,RUE,BARREYRE,33300,1,4,158,286
2018,Vente,515850,3,RUE,LAGEYRE,33200,1,5,111,125
2018,Vente,380000,78,RUE,DEPE CAUD,33200,1,3,80,316
2018,Vente,380000,78,RUE,DEPE CAUD,33200,1,3,80,258
2018,Vente,1893481,13,SEN,CANIS,33300,1,2,59,124
2018,Vente,1893481,12,RUE,MARCEL PAGNOL,33300,4,0,1400,2093
2018,Vente,1893481,12,RUE,MARCEL PAGNOL,33300,4,0,500,2093
2018,Vente,1893481,12,RUE,MARCEL PAGNOL,33300,2,1,18,2093
2018,Vente,765000,20,RUE,MARCELIN JOURDAN,33200,1,5,120,193
2018,Vente,755500,169,RUE,DU PALAIS GALLIEN,33000,3,0,0,79
2018,Vente,755500,169,RUE,DU PALAIS GALLIEN,33000,2,1,25,79
