Date de Vente, Nature de la vente, Prix, Numero de voie, Type de voie, Nom de voie, Code postal, Code type local, Surface réelle bati, Surface terrain
2018,Vente,770000,26,RUE,PEYREBLANQUE,33000,1,169,146
2018,Vente,80000,21,RUE,DU MARECHAL JOFFRE CAUD,33200,1,64,300
2018,Vente,570000,217,AV,LEON BLUM CAUD,33200,1,110,500
2018,Vente,570000,217,AV,LEON BLUM CAUD,33200,1,110,319
2018,Vente,627830,18,RUE,DE TOULON,33000,1,98,105
2018,Vente,974600,215,RUE,GEORGES MANDEL,33000,1,185,257
2018,Vente,410000,396,AV,MAL DE LATTRE DE TASSIGNY,33200,1,91,570
2018,Vente,680200,74,RUE,BARREYRE,33300,3,0,155
2018,Vente,680200,74,RUE,BARREYRE,33300,1,120,155
2018,Vente,740700,111,RUE,MONDENARD,33000,1,85,218
2018,Vente,845050,21,RUE,RAYMOND BORDIER,33200,1,92,193
2018,Vente,215000,36,RUE,DELBOS,33300,1,70,274
2018,Vente,14806825,60,RUE,ACHARD,33300,4,4388,103
2018,Vente,520000,19,RUE,JEAN ODIN,33000,4,114,66
2018,Vente,328000,35,RUE,JUDE,33200,1,55,568
2018,Vente,520000,84,RUE,CROIX SEGUEY,33000,2,50,85
2018,Vente,520000,84,RUE,CROIX SEGUEY,33000,2,46,85
2018,Vente,520000,84,RUE,CROIX SEGUEY,33000,2,39,85
2018,Vente,235000,155,RUE,BARREYRE,33300,1,70,303
2018,Vente,590000,20,AV,EYSINES CAUD,33200,1,135,121
2018,Vente,672500,27,RUE,CLERAMBAULT,33200,1,130,520
2018,Vente,350000,20,RUE,EDMOND ROSTAND,33200,1,61,381
2018,Vente,940700,56,RUE,DES PINS FRANCS,33200,1,207,573
2018,Vente,295000,77,RUE,FONDAUDEGE,33000,2,73,6
2018,Vente,1394200,6,RUE,POUDENSAN,33000,1,232,222
2018,Vente,263000,101,RUE,PASCAL LAFARGUE,33300,1,66,267
2018,Vente,263000,101,RUE,PASCAL LAFARGUE,33300,3,0,267
2018,Vente,263000,101,RUE,PASCAL LAFARGUE,33300,3,0,267
2018,Vente,700000,15,RUE,DE MOULIS,33000,2,90,211
2018,Vente,700000,15,RUE,DE MOULIS,33000,2,70,211
2018,Vente,700000,15,RUE,DE MOULIS,33000,2,86,211
2018,Vente,335000,57,RUE,ETIENNE LHOSTE,33200,1,60,125
2018,Vente,420000,23,ALL,FABELLE,33200,1,89,428
2018,Vente,630000,31,RUE,BERNARD ADOUR CAUD,33200,2,74,216
2018,Vente,630000,31,RUE,BERNARD ADOUR CAUD,33200,2,74,216
2018,Vente,630000,31,RUE,BERNARD ADOUR CAUD,33200,2,74,216
2018,Vente,630000,31,RUE,BERNARD ADOUR CAUD,33200,2,74,216
2018,Vente,630000,31,RUE,BERNARD ADOUR CAUD,33200,3,0,216
2018,Vente,1558500,4,RUE,DE TIVOLI,33000,1,230,254
2018,Vente,290000,21,RUE,BAVARD CAUD,33200,1,68,221
2018,Vente,410000,30,RUE,DUQUESNE,33300,1,100,240
2018,Vente,1007000,8,RUE,ALBERT PITRES,33000,1,140,170
2018,Vente,745000,11,RUE,VANTRASSON,33000,1,165,252
2018,Vente,682270,11,RUE,LACOUR,33000,1,125,163
2018,Vente,1635400,79,RUE,DE LASEPPE,33000,1,200,482
2018,Vente,474000,23,RUE,DESBIEY,33000,1,140,144
2018,Vente,670000,61,RUE,POYENNE,33300,1,133,82
2018,Vente,670000,61,RUE,POYENNE,33300,1,137,82
2018,Vente,380000,8,RUE,VICTOR DURUY,33200,1,52,172
2018,Vente,380000,8,RUE,VICTOR DURUY,33200,1,52,172
2018,Vente,855000,78,AV,DE LA REPUBLIQUE  CAUD,33200,1,255,261
2018,Vente,5031000,109,RUE,ACHARD,33300,4,2275,2621
2018,Vente,5031000,109,RUE,ACHARD,33300,1,109,2621
2018,Vente,1620000,74,CRS,DE LA MARTINIQUE,33000,2,75,264
2018,Vente,1620000,74,CRS,DE LA MARTINIQUE,33000,3,0,264
2018,Vente,1620000,74,CRS,DE LA MARTINIQUE,33000,2,78,264
2018,Vente,1620000,74,CRS,DE LA MARTINIQUE,33000,3,0,264
2018,Vente,1620000,74,CRS,DE LA MARTINIQUE,33000,2,75,264
2018,Vente,64500,221,AV,MAL DE LATTRE DE TASSIGNY,33200,1,140,635
2018,Vente,679000,52,RUE,WUSTENBERG,33000,1,144,65
2018,Vente,730500,7,IMP,FENOUIL,33000,1,140,67
2018,Vente,610000,326,BD,DU PRESIDENT WILSON,33000,1,110,263
2018,Vente,900480,6,RUE,BASQUE CAUD,33200,1,196,248
2018,Vente,850690,43,RUE,DU MANEGE,33000,1,172,152
2018,Vente,645000,47,RUE,BELLUS MAREILHAC,33200,1,102,501
2018,Vente,515000,37,RUE,RENAULT,33200,1,105,140
2018,Vente,298000,10,RUE,INGRES,33200,1,68,334
2018,Vente,498000,167,RUE,MONDENARD,33000,1,54,78
2018,Vente,444220,19,SQ,RENE ROUGERIE,33200,1,114,256
2018,Vente,205000,88,RUE,DE CAPEYRON CAUD,33200,1,80,278
2018,Vente,1474000,160,BD,DU PRESIDENT WILSON,33000,1,268,516
2018,Vente,900000,30,RUE,GEORGES MANDEL,33000,1,218,268
2018,Vente,575900,10,RUE,CAMILLE RENOUIL,33200,1,102,246
2018,Vente,305000,5,RUE,JACQUES CARTIER,33300,3,0,267
2018,Vente,305000,5,RUE,JACQUES CARTIER,33300,3,0,267
2018,Vente,305000,5,RUE,JACQUES CARTIER,33300,2,61,267
2018,Vente,305000,5,RUE,JACQUES CARTIER,33300,3,0,267
2018,Vente,1480500,56,RUE,DE LA CROIX BLANCHE,33000,1,320,324
2018,Vente,486700,125,RUE,LAROCHE,33000,1,78,145
2018,Vente,1000000,13,RUE,HENRI RODEL,33000,1,236,104
2018,Vente,751000,15,RUE,SAINTE THERESE,33000,2,32,91
2018,Vente,751000,15,RUE,SAINTE THERESE,33000,2,32,91
2018,Vente,751000,15,RUE,SAINTE THERESE,33000,2,32,91
2018,Vente,751000,15,RUE,SAINTE THERESE,33000,2,32,91
2018,Vente,751000,15,RUE,SAINTE THERESE,33000,2,64,91
2018,Vente,615000,6,RUE,J BAPTISTE COLBERT,33200,1,113,255
2018,Vente,1036300,64,RUE,DE L ECOLE NORMALE CAUD,33200,1,215,270
2018,Vente,563000,52,RUE,DU VELODROME,33200,1,146,549
2018,Vente,720000,64,RUE,DE LA BENATTE,33000,1,250,120
2018,Vente,323000,96,RUE,GEORGES MANDEL,33000,1,86,56
2018,Vente,600000,38,RUE,DES RETAILLONS,33300,2,35,149
2018,Vente,600000,38,RUE,DES RETAILLONS,33300,4,65,149
2018,Vente,600000,38,RUE,DES RETAILLONS,33300,2,55,149
2018,Vente,600000,38,RUE,DES RETAILLONS,33300,2,40,149
2018,Vente,600000,38,RUE,DES RETAILLONS,33300,2,38,149
2018,Vente,740000,170,RUE,BERNARD ADOUR CAUD,33200,1,136,349
2018,Vente,248035,264,AV,DE LA REPUBLIQUE  CAUD,33200,1,48,141
2018,Vente,380000,5,RUE,MALLERET,33000,1,114,67
2018,Vente,420500,12,RUE,CAZALIS,33300,1,72,51
2018,Vente,585000,36,RUE,GENERAL GOURAUD,33200,1,91,592
2018,Vente,520000,60,RUE,MONNERON,33200,4,130,277
2018,Vente,880000,1,RUE,FRANCIS MARTIN,33000,3,0,151
2018,Vente,880000,1,RUE,FRANCIS MARTIN,33000,4,75,151
2018,Vente,880000,1,RUE,FRANCIS MARTIN,33000,2,36,151
2018,Vente,880000,1,RUE,FRANCIS MARTIN,33000,2,150,151
2018,Vente,711000,89,RUE,GEORGES MANDEL,33000,1,120,143
2018,Vente,620000,35,AV,DE STRASBOURG,33200,1,133,417
2018,Vente,755660,16,RUE,DE L ARSENAL,33000,1,140,154
2018,Vente,520000,77,RUE,DE LA LIBERTE,33200,1,140,215
2018,Vente,580000,29,AV,BEL AIR,33200,1,90,188
2018,Vente,700000,114,RUE,DU DOCTEUR ALBERT BARRAUD,33000,1,142,167
2018,Vente,785000,6,RUE,HUGUERIE,33000,2,88,114
2018,Vente,785000,6,RUE,HUGUERIE,33000,2,88,114
2018,Vente,785000,6,RUE,HUGUERIE,33000,4,73,114
2018,Vente,785000,6,RUE,HUGUERIE,33000,2,45,114
2018,Vente,520000,26,RUE,PROFESSEUR MOREAU,33200,1,140,299
2018,Vente,380000,16,RUE,DES VILLAS CAUD,33200,1,73,125
2018,Vente,804300,259,AV,DE LA REPUBLIQUE  CAUD,33200,1,135,327
2018,Vente,959000,65,RUE,DEVEAUX,33200,1,180,487
2018,Vente,830000,178,RUE,GEORGES MANDEL,33000,1,97,121
2018,Vente,800000,62,RUE,DAVID JOHNSTON,33000,1,142,252
2018,Vente,320000,469,AV,MAL DE LATTRE DE TASSIGNY,33200,2,30,607
2018,Vente,320000,469,AV,MAL DE LATTRE DE TASSIGNY,33200,2,33,607
2018,Vente,309250,22,RUE,ANNE FRANK,33300,1,77,174
2018,Vente,959600,125,RUE,JUDAIQUE,33000,1,164,177
2018,Vente,265000,16,AV,DE LA GARE,33200,1,73,611
2018,Vente,437000,28,RUE,DAUPHINE,33200,4,129,237
2018,Vente,642630,75,RUE,JUDE,33200,1,115,487
2018,Vente,595000,5,ALL,LAFAYETTE CAUD,33200,1,166,400
2018,Vente,380000,24,RUE,MONTGOLFIER,33000,1,79,68
2018,Vente,630000,30,RUE,YVES GLOTIN,33300,4,442,2025
2018,Vente,630000,30,RUE,YVES GLOTIN,33300,4,401,2025
2018,Vente,320000,94,RUE,FAMATINA,33200,1,84,171
2018,Vente,445000,9,RUE,DES LISERONS,33200,1,92,524
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,620000,72,RUE,DEPE CAUD,33200,3,0,1062
2018,Vente,1213860,58,RUE,CONDORCET,33300,1,297,315
2018,Vente,880000,16,CRS,JOURNU AUBER,33300,1,120,275
2018,Vente,630000,27,RUE,DES RETAILLONS,33300,2,23,133
2018,Vente,630000,27,RUE,DES RETAILLONS,33300,4,75,133
2018,Vente,630000,27,RUE,DES RETAILLONS,33300,2,47,133
2018,Vente,630000,27,RUE,DES RETAILLONS,33300,2,60,133
2018,Vente,630000,27,RUE,DES RETAILLONS,33300,2,55,133
2018,Vente,595000,34,RUE,RAYMOND BORDIER,33200,1,134,155
2018,Vente,438500,26,RUE,ARAGO,33300,1,88,241
2018,Vente,994225,264,RUE,JUDAIQUE,33000,1,160,345
2018,Vente,380000,43,RUE,PASCAL LAFARGUE,33300,1,126,346
2018,Vente,1980000,34,RUE,POQUELIN MOLIERE,33000,1,281,324
2018,Vente,250000,116,RUE,DE LA LIBERTE,33200,1,50,186
2018,Vente,171000,9,ALL,DE VAMPEULE,33300,1,82,309
2018,Vente,685000,5,RUE,DUDON,33000,2,45,144
2018,Vente,685000,5,RUE,DUDON,33000,3,0,144
2018,Vente,685000,5,RUE,DUDON,33000,2,48,144
2018,Vente,685000,5,RUE,DUDON,33000,2,45,144
2018,Vente,685000,5,RUE,DUDON,33000,3,0,144
2018,Vente,685000,5,RUE,DUDON,33000,2,45,144
2018,Vente,685000,5,RUE,DUDON,33000,2,40,144
2018,Vente,250000,26,RUE,SAUVAGEON,33300,1,110,282
2018,Vente,315000,124,RUE,DE LASEPPE,33000,1,87,86
2018,Vente,715000,10,RUE,FRANTZ MALVEZIN CAUD,33200,1,56,192
2018,Vente,12540000,67,CRS,BALGUERIE STUTTENBERG,33300,3,0,241
2018,Vente,12540000,74,CRS,SAINT LOUIS,33300,4,154,165
2018,Vente,810000,214,RUE,NAUJAC,33000,1,106,216
2018,Vente,405000,76,RUE,MAC CARTHY CAUD,33200,1,85,267
2018,Vente,1100000,49,RUE,DU VELODROME,33200,1,300,152
2018,Vente,1100000,49,RUE,DU VELODROME,33200,1,300,1026
2018,Vente,800000,20,RUE,VIEILLARD,33300,2,67,208
2018,Vente,800000,20,RUE,VIEILLARD,33300,2,79,208
2018,Vente,616230,10,RUE,DE CAPEYRON CAUD,33200,1,163,307
2018,Vente,372000,99,RUE,GEORGES BONNAC,33000,2,68,83
2018,Vente,372000,99,RUE,GEORGES BONNAC,33000,4,135,83
2018,Vente,1759050,54,RUE,FRANCOIS MARCEAU,33200,4,22,426
2018,Vente,1759050,54,RUE,FRANCOIS MARCEAU,33200,1,152,426
2018,Vente,760000,10,RUE,GOYA,33000,1,143,140
2018,Vente,323400,37,RUE,DE LASEPPE,33000,1,52,49
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,21,30
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,24,30
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,21,30
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,21,30
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,3,0,55
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,46,55
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,46,55
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,46,55
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,46,55
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,49,110
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,39,110
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,4,100,110
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,66,110
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,34,110
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,3,0,110
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,27,88
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,22,88
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,25,88
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,24,88
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,24,88
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,4,67,88
2018,Vente,357500,10,RUE,DE LA VIEILLE TOUR,33000,2,27,88
2018,Vente,765000,181,RUE,GEORGES MANDEL,33000,1,188,125
2018,Vente,910000,71,RUE,PRUNIER,33300,2,30,178
2018,Vente,910000,71,RUE,PRUNIER,33300,2,40,178
2018,Vente,910000,71,RUE,PRUNIER,33300,2,40,178
2018,Vente,910000,71,RUE,PRUNIER,33300,1,55,178
2018,Vente,910000,73,RUE,PRUNIER,33300,4,84,31
2018,Vente,1110000,9,IMP,BARBOT,33000,2,28,316
2018,Vente,1110000,9,IMP,BARBOT,33000,2,54,316
2018,Vente,1110000,9,IMP,BARBOT,33000,2,43,316
2018,Vente,1110000,9,IMP,BARBOT,33000,2,25,316
2018,Vente,1110000,9,IMP,BARBOT,33000,2,31,316
2018,Vente,1110000,9,IMP,BARBOT,33000,2,25,316
2018,Vente,1110000,9,IMP,BARBOT,33000,2,25,316
2018,Vente,1110000,9,IMP,BARBOT,33000,2,23,316
2018,Vente,1110000,9,IMP,BARBOT,33000,2,28,316
2018,Vente,1110000,9,IMP,BARBOT,33000,2,27,316
2018,Vente,1110000,9,IMP,BARBOT,33000,2,40,316
2018,Vente,975000,43,CRS,SAINT LOUIS,33300,1,207,245
2018,Vente,550000,184,AV,EYSINES CAUD,33200,1,96,377
2018,Vente,1300000,105,AV,DE VERDUN,33200,1,241,881
2018,Vente,565000,17,RUE,DES TROIS CONILS,33000,4,82,35
2018,Vente,435500,74,RUE,DE L HERMITAGE,33200,1,60,147
2018,Vente,220000,46,RUE,DUQUESNE,33300,1,46,186
2018,Vente,429700,122,RUE,BLANQUI,33300,1,72,203
2018,Vente,350000,10,RUE,DES MIMOSAS,33200,1,86,433
2018,Vente,556100,48,RUE,COMMANDANT CHARCOT CAUD,33200,1,124,175
2018,Vente,500000,9012,RUE,YVES GLOTIN,33300,4,655,2374
2018,Vente,790500,36,RUE,DE LEYBARDIE,33300,1,86,192
2018,Vente,505000,8,RUE,JEAN BART,33300,1,120,253
2018,Vente,1200000,95,RUE,STEHELIN CAUD,33200,2,210,837
2018,Vente,1200000,95,RUE,STEHELIN CAUD,33200,4,0,837
2018,Vente,1200000,95,RUE,STEHELIN CAUD,33200,4,140,837
2018,Vente,471000,53,ALL,MIRABEAU,33200,1,107,578
2018,Vente,330000,8,RUE,PETIT PARC,33200,1,62,204
2018,Vente,609000,4,RUE,DE MULHOUSE,33000,1,115,86
2018,Vente,342510,8,IMP,DU PROFESSEUR PACHON,33300,1,77,269
2018,Vente,232000,9008,RUE,DENISE,33300,1,80,51
2018,Vente,790000,42,RUE,ANDRE MAGINOT CAUD,33200,1,113,468
2018,Vente,325300,63,RUE,JUDE,33200,1,81,147
2018,Vente,418800,68,RUE,LOMBARD,33300,1,86,114
2018,Vente,660000,24,RUE,ACHARD,33300,2,61,479
2018,Vente,660000,24,RUE,ACHARD,33300,4,155,479
2018,Vente,500000,7,RUE,DE CALEMBERT,33000,2,45,71
2018,Vente,500000,7,RUE,DE CALEMBERT,33000,2,28,71
2018,Vente,500000,7,RUE,DE CALEMBERT,33000,4,70,71
2018,Vente,500000,7,RUE,DE CALEMBERT,33000,2,32,71
2018,Vente,669000,16,RUE,DES PINS FRANCS,33200,1,206,545
2018,Vente,563700,40,RUE,MARSAN,33300,1,129,184
2018,Vente,636000,253,AV,MAL DE LATTRE DE TASSIGNY,33200,3,0,213
2018,Vente,636000,253,AV,MAL DE LATTRE DE TASSIGNY,33200,2,120,213
2018,Vente,636000,253,AV,MAL DE LATTRE DE TASSIGNY,33200,4,15,213
2018,Vente,465000,22,RUE,MASSENA,33200,1,141,648
2018,Vente,468000,198,RUE,GEORGES MANDEL,33000,1,130,209
2018,Vente,114340,24,CHE,LAFITTE,33300,1,60,111
2018,Vente,505000,55,RUE,MONTGOLFIER,33000,1,82,91
2018,Vente,625000,23,AV,GENERAL LECLERC CAUD,33200,1,90,155
2018,Vente,530000,22,IMP,BERTHUS,33000,1,88,56
2018,Vente,330000,83,RUE,GEORGES BONNAC,33000,2,30,118
2018,Vente,330000,83,RUE,GEORGES BONNAC,33000,2,55,118
2018,Vente,330000,83,RUE,GEORGES BONNAC,33000,2,76,118
2018,Vente,430000,71,RUE,VICTOR HUGO,33200,1,55,211
2018,Vente,505000,11,PAS,KIESER,33000,1,85,91
2018,Vente,390000,25,CITE,LAFON,33300,1,171,334
2018,Vente,300000,1,RUE,MONDESIR,33200,1,55,185
2018,Vente,920000,42,RUE,CHARLES CHAUMET CAUD,33200,1,210,1009
2018,Vente,8000000,20,RUE,FERRERE,33000,2,300,497
2018,Vente,8000000,20,RUE,FERRERE,33000,2,300,497
2018,Vente,8000000,20,RUE,FERRERE,33000,3,0,497
2018,Vente,8000000,20,RUE,FERRERE,33000,2,20,497
2018,Vente,8000000,20,RUE,FERRERE,33000,4,400,497
2018,Vente,8000000,20,RUE,FERRERE,33000,4,314,497
2018,Vente,8000000,20,RUE,FERRERE,33000,4,325,497
2018,Vente,450000,94,RUE,FAMATINA,33200,1,84,171
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,2,50,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,2,47,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,2,47,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,2,65,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,2,65,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,3,0,338
2018,Vente,1850000,50,CRS,DE LA MARTINIQUE,33000,2,80,338
2018,Vente,545000,5,RUE,DES GIRONDINS,33200,1,126,194
2018,Vente,835000,34,RUE,MASSON CAUD,33200,1,150,200
2018,Vente,835000,34,RUE,MASSON CAUD,33200,1,150,738
2018,Vente,706000,164,RUE,GEORGES MANDEL,33000,1,125,99
2018,Vente,526000,124,RUE,FRERE,33000,3,0,204
2018,Vente,980000,101,RUE,DE LA CROIX BLANCHE,33000,1,230,245
2018,Vente,300000,12,RUE,EMILE DREUX,33200,1,88,108
2018,Vente,475200,15,ALL,DES PINS,33000,1,70,117
2018,Vente,1155000,21,RUE,DE LA DEVISE,33000,2,166,106
2018,Vente,1155000,21,RUE,DE LA DEVISE,33000,4,52,106
2018,Vente,1155000,21,RUE,DE LA DEVISE,33000,4,62,106
2018,Vente,3350000,35,RUE,DE TURENNE,33000,4,366,853
2018,Vente,3350000,35,RUE,DE TURENNE,33000,2,77,853
2018,Vente,630000,72,RUE,ROBERT D ENNERY,33200,1,128,170
2018,Vente,1000000,46,CRS,DE LA MARTINIQUE,33000,2,80,121
2018,Vente,1000000,46,CRS,DE LA MARTINIQUE,33000,2,80,121
2018,Vente,1000000,46,CRS,DE LA MARTINIQUE,33000,2,60,121
2018,Vente,1000000,46,CRS,DE LA MARTINIQUE,33000,4,100,121
2018,Vente,63500,85,RUE,BLANQUI,33300,4,115,102
2018,Vente,582000,42,RUE,FRANTZ MALVEZIN CAUD,33200,1,81,675
2018,Vente,375000,11,RUE,ALFRED DALANCOURT,33200,1,113,230
2018,Vente,880000,5,RUE,LALIMENT,33000,1,145,175
2018,Vente,776500,20,RUE,NAUJAC,33000,1,199,97
2018,Vente,600000,22,RUE,LAGRAVEYRE,33200,1,114,735
2018,Vente,220000,45,RUE,PASCAL LAFARGUE,33300,1,57,306
2018,Vente,945000,116,RUE,JUDAIQUE,33000,1,190,278
2018,Vente,560000,18,RUE,DE CAPEYRON CAUD,33200,1,125,498
2018,Vente,724700,36,RUE,DAVID JOHNSTON,33000,1,129,150
2018,Vente,350000,39,RUE,COLBERT,33000,1,100,52
2018,Vente,450000,18,RUE,ARMAND DULAMON,33300,4,350,407
2018,Vente,420000,12,RUE,ALBERT TOURNIER,33200,1,120,357
2018,Vente,400500,27,RUE,LECHAPELIER,33000,1,110,73
2018,Vente,431500,64,RUE,DUCAU,33000,1,60,40
2018,Vente,700000,8,RUE,VIEILLARD,33300,4,540,1061
2018,Vente,866500,162,RUE,JUDAIQUE,33000,1,175,176
2018,Vente,910000,16,BD,DU PRESIDENT WILSON,33000,1,220,229
2018,Vente,631000,6,RUE,DES PINS FRANCS,33200,1,156,263
2018,Vente,348600,48,RUE,DUQUESNE,33300,1,50,212
2018,Vente,773250,119,AV,ALSACE LORRAINE,33200,1,145,159
2018,Vente,760000,15,RUE,DE BRUGES,33000,1,130,133
2018,Vente,187000,86,BD,ALBERT BRANDENBURG,33300,1,80,57
2018,Vente,875400,70,RUE,MAC CARTHY CAUD,33200,1,109,706
2018,Vente,230000,22,RUE,FRANCOIS CHAMBRELENT,33300,1,45,201
2018,Vente,900000,11,RUE,ERNEST GODARD,33000,1,326,274
2018,Vente,900000,11,RUE,ERNEST GODARD,33000,4,100,274
2018,Vente,325000,264,AV,DE LA REPUBLIQUE  CAUD,33200,1,48,141
2018,Vente,626000,12,RUE,DE MERIGNAC,33000,2,35,72
2018,Vente,626000,12,RUE,DE MERIGNAC,33000,2,40,72
2018,Vente,626000,12,RUE,DE MERIGNAC,33000,2,50,72
2018,Vente,626000,12,RUE,DE MERIGNAC,33000,2,50,72
2018,Vente,723300,47,RUE,DU TAILLAN,33000,1,78,93
2018,Vente,465000,241,AV,LOUIS BARTHOU CAUD,33200,1,93,194
2018,Vente,238000,6,RUE,CAMILLE SAINT SAENS CAUD,33200,1,68,507
2018,Vente,295000,7,RUE,GEORGES DALIDET,33200,1,55,197
2018,Vente,898750,22,RUE,ERNEST DENIS,33000,1,170,127
2018,Vente,570000,117,CRS,SAINT LOUIS,33300,3,0,336
2018,Vente,570000,117,CRS,SAINT LOUIS,33300,2,30,336
2018,Vente,570000,117,CRS,SAINT LOUIS,33300,2,59,336
2018,Vente,570000,117,CRS,SAINT LOUIS,33300,2,27,336
2018,Vente,570000,117,CRS,SAINT LOUIS,33300,3,0,336
2018,Vente,570000,117,CRS,SAINT LOUIS,33300,3,0,336
2018,Vente,570000,117,CRS,SAINT LOUIS,33300,2,59,336
2018,Vente,570000,117,CRS,SAINT LOUIS,33300,3,0,336
2018,Vente,2200000,1,CRS,DE LUZE,33300,1,300,334
2018,Vente,394000,47,CITE,LAFON,33300,1,114,173
2018,Vente,835000,4,PL,TARTAS,33000,2,70,118
2018,Vente,835000,4,PL,TARTAS,33000,2,74,118
2018,Vente,835000,4,PL,TARTAS,33000,2,24,118
2018,Vente,430900,18,RUE,INGRES,33200,3,0,244
2018,Vente,430900,18,RUE,INGRES,33200,1,102,244
2018,Vente,565500,134,RUE,BERNARD ADOUR CAUD,33200,1,110,136
2018,Vente,457200,23,RUE,PADOUIN,33200,1,94,473
2018,Vente,325000,137,RUE,MANDRON,33000,1,75,71
2018,Vente,539950,73,RUE,ETCHENIQUE,33200,1,60,229
2018,Vente,559000,41,RUE,MARCELIN BERTHELOT,33200,1,130,340
2018,Vente,370000,80,RUE,GEORGES MANDEL,33000,2,60,121
2018,Vente,370000,80,RUE,GEORGES MANDEL,33000,2,60,121
2018,Vente,210000,37,CITE,PEYRONNEAUD,33300,1,63,482
2018,Vente,224800,19,RUE,ULYSSE GAYON,33000,1,52,45
2018,Vente,593600,32,RUE,NAUVILLE,33000,1,111,117
2018,Vente,369500,12,RUE,DES BLEUETS CAUD,33200,1,87,389
2018,Vente,805500,80,RUE,JEAN SOULA,33000,1,156,236
2018,Vente,650000,21,AV,DE STRASBOURG,33200,2,86,658
2018,Vente,650000,21,AV,DE STRASBOURG,33200,2,71,658
